Key,Neighbors,Metric,Value,Algorithm
1234,40,RMSE,0.925570011,FPLV-C
1235,40,HLU,1.500927825,FPLV-C
1237,40,SortingAccuracy,0.571699245,FPLV-C
1241,40,F1,0.71057651,FPLV-C
1244,42,Degree Diversity,0.618482481,FPLV-C
1245,42,MAE,0.728563797,FPLV-C
1246,42,RMSE,0.925570011,FPLV-C
1247,42,HLU,1.500927825,FPLV-C
1249,42,SortingAccuracy,0.571699245,FPLV-C
1253,42,F1,0.71057651,FPLV-C
1256,44,Degree Diversity,0.618482481,FPLV-C
1257,44,MAE,0.728563797,FPLV-C
1258,44,RMSE,0.925570011,FPLV-C
1259,44,HLU,1.500927825,FPLV-C
1261,44,SortingAccuracy,0.571699245,FPLV-C
1265,44,F1,0.71057651,FPLV-C
1268,46,Degree Diversity,0.618482481,FPLV-C
1269,46,MAE,0.728563797,FPLV-C
1270,46,RMSE,0.925570011,FPLV-C
1271,46,HLU,1.500927825,FPLV-C
1273,46,SortingAccuracy,0.571699245,FPLV-C
1277,46,F1,0.71057651,FPLV-C
1280,48,Degree Diversity,0.618482481,FPLV-C
1281,48,MAE,0.728563797,FPLV-C
1282,48,RMSE,0.925570011,FPLV-C
1283,48,HLU,1.500927825,FPLV-C
1285,48,SortingAccuracy,0.571699245,FPLV-C
1289,48,F1,0.71057651,FPLV-C
1292,50,Degree Diversity,0.618482481,FPLV-C
1293,50,MAE,0.728563797,FPLV-C
1294,50,RMSE,0.925570011,FPLV-C
1295,50,HLU,1.500927825,FPLV-C
1297,50,SortingAccuracy,0.571699245,FPLV-C
1301,50,F1,0.71057651,FPLV-C
1304,52,Degree Diversity,0.618482481,FPLV-C
1305,52,MAE,0.728563797,FPLV-C
1306,52,RMSE,0.925570011,FPLV-C
1307,52,HLU,1.500927825,FPLV-C
1309,52,SortingAccuracy,0.571699245,FPLV-C
1313,52,F1,0.71057651,FPLV-C
1316,54,Degree Diversity,0.618482481,FPLV-C
1317,54,MAE,0.728563797,FPLV-C
1318,54,RMSE,0.925570011,FPLV-C
1319,54,HLU,1.500927825,FPLV-C
1321,54,SortingAccuracy,0.571699245,FPLV-C
1325,54,F1,0.71057651,FPLV-C
1328,56,Degree Diversity,0.618482481,FPLV-C
1329,56,MAE,0.728563797,FPLV-C
1330,56,RMSE,0.925570011,FPLV-C
1331,56,HLU,1.500927825,FPLV-C
1333,56,SortingAccuracy,0.571699245,FPLV-C
1337,56,F1,0.71057651,FPLV-C
1340,58,Degree Diversity,0.618482481,FPLV-C
1341,58,MAE,0.728563797,FPLV-C
1342,58,RMSE,0.925570011,FPLV-C
1343,58,HLU,1.500927825,FPLV-C
1345,58,SortingAccuracy,0.571699245,FPLV-C
1349,58,F1,0.71057651,FPLV-C
1352,60,Degree Diversity,0.618482481,FPLV-C
1353,60,MAE,0.728563797,FPLV-C
1354,60,RMSE,0.925570011,FPLV-C
1355,60,HLU,1.500927825,FPLV-C
1357,60,SortingAccuracy,0.571699245,FPLV-C
1361,60,F1,0.71057651,FPLV-C
1364,65,Degree Diversity,0.618482481,FPLV-C
1365,65,MAE,0.728563797,FPLV-C
1366,65,RMSE,0.925570011,FPLV-C
1367,65,HLU,1.500927825,FPLV-C
1369,65,SortingAccuracy,0.571699245,FPLV-C
1373,65,F1,0.71057651,FPLV-C
1376,70,Degree Diversity,0.618482481,FPLV-C
1377,70,MAE,0.728563797,FPLV-C
1378,70,RMSE,0.925570011,FPLV-C
1379,70,HLU,1.500927825,FPLV-C
1381,70,SortingAccuracy,0.571699245,FPLV-C
1385,70,F1,0.71057651,FPLV-C
1388,75,Degree Diversity,0.618482481,FPLV-C
1389,75,MAE,0.728563797,FPLV-C
1390,75,RMSE,0.925570011,FPLV-C
1391,75,HLU,1.500927825,FPLV-C
1393,75,SortingAccuracy,0.571699245,FPLV-C
1397,75,F1,0.71057651,FPLV-C
1400,80,Degree Diversity,0.618482481,FPLV-C
1401,80,MAE,0.728563797,FPLV-C
1402,80,RMSE,0.925570011,FPLV-C
1403,80,HLU,1.500927825,FPLV-C
1405,80,SortingAccuracy,0.571699245,FPLV-C
1409,80,F1,0.71057651,FPLV-C
1412,85,Degree Diversity,0.618482481,FPLV-C
1413,85,MAE,0.728563797,FPLV-C
1414,85,RMSE,0.925570011,FPLV-C
1415,85,HLU,1.500927825,FPLV-C
1417,85,SortingAccuracy,0.571699245,FPLV-C
1421,85,F1,0.71057651,FPLV-C
1424,90,Degree Diversity,0.618482481,FPLV-C
1425,90,MAE,0.728563797,FPLV-C
1426,90,RMSE,0.925570011,FPLV-C
1427,90,HLU,1.500927825,FPLV-C
1429,90,SortingAccuracy,0.571699245,FPLV-C
1433,90,F1,0.71057651,FPLV-C
1436,95,Degree Diversity,0.618482481,FPLV-C
1437,95,MAE,0.728563797,FPLV-C
1438,95,RMSE,0.925570011,FPLV-C
1439,95,HLU,1.500927825,FPLV-C
1441,95,SortingAccuracy,0.571699245,FPLV-C
1445,95,F1,0.71057651,FPLV-C
1448,100,Degree Diversity,0.618482481,FPLV-C
1449,100,MAE,0.728563797,FPLV-C
1450,100,RMSE,0.925570011,FPLV-C
1451,100,HLU,1.500927825,FPLV-C
1453,100,SortingAccuracy,0.571699245,FPLV-C
1457,100,F1,0.71057651,FPLV-C
1460,105,Degree Diversity,0.618482481,FPLV-C
1461,105,MAE,0.728563797,FPLV-C
1462,105,RMSE,0.925570011,FPLV-C
1463,105,HLU,1.500927825,FPLV-C
1465,105,SortingAccuracy,0.571699245,FPLV-C
1469,105,F1,0.71057651,FPLV-C
1472,110,Degree Diversity,0.618482481,FPLV-C
1473,110,MAE,0.728563797,FPLV-C
1474,110,RMSE,0.925570011,FPLV-C
1475,110,HLU,1.500927825,FPLV-C
1477,110,SortingAccuracy,0.571699245,FPLV-C
1481,110,F1,0.71057651,FPLV-C
1484,115,Degree Diversity,0.618482481,FPLV-C
1485,115,MAE,0.728563797,FPLV-C
1486,115,RMSE,0.925570011,FPLV-C
1487,115,HLU,1.500927825,FPLV-C
1489,115,SortingAccuracy,0.571699245,FPLV-C
1493,115,F1,0.71057651,FPLV-C
1496,120,Degree Diversity,0.618482481,FPLV-C
1497,120,MAE,0.728563797,FPLV-C
1498,120,RMSE,0.925570011,FPLV-C
1499,120,HLU,1.500927825,FPLV-C
1501,120,SortingAccuracy,0.571699245,FPLV-C
1505,120,F1,0.71057651,FPLV-C
1508,125,Degree Diversity,0.618482481,FPLV-C
1509,125,MAE,0.728563797,FPLV-C
1510,125,RMSE,0.925570011,FPLV-C
1511,125,HLU,1.500927825,FPLV-C
1513,125,SortingAccuracy,0.571699245,FPLV-C
1517,125,F1,0.71057651,FPLV-C
1520,130,Degree Diversity,0.618482481,FPLV-C
1521,130,MAE,0.728563797,FPLV-C
1522,130,RMSE,0.925570011,FPLV-C
1523,130,HLU,1.500927825,FPLV-C
1525,130,SortingAccuracy,0.571699245,FPLV-C
1529,130,F1,0.71057651,FPLV-C
1532,135,Degree Diversity,0.618482481,FPLV-C
1533,135,MAE,0.728563797,FPLV-C
1534,135,RMSE,0.925570011,FPLV-C
1535,135,HLU,1.500927825,FPLV-C
1537,135,SortingAccuracy,0.571699245,FPLV-C
1541,135,F1,0.71057651,FPLV-C
1544,140,Degree Diversity,0.618482481,FPLV-C
1545,140,MAE,0.728563797,FPLV-C
1546,140,RMSE,0.925570011,FPLV-C
1547,140,HLU,1.500927825,FPLV-C
1549,140,SortingAccuracy,0.571699245,FPLV-C
1553,140,F1,0.71057651,FPLV-C
1556,145,Degree Diversity,0.618482481,FPLV-C
1557,145,MAE,0.728563797,FPLV-C
1558,145,RMSE,0.925570011,FPLV-C
1559,145,HLU,1.500927825,FPLV-C
1561,145,SortingAccuracy,0.571699245,FPLV-C
1565,145,F1,0.71057651,FPLV-C
1568,150,Degree Diversity,0.618482481,FPLV-C
1569,150,MAE,0.728563797,FPLV-C
1570,150,RMSE,0.925570011,FPLV-C
1571,150,HLU,1.500927825,FPLV-C
1573,150,SortingAccuracy,0.571699245,FPLV-C
1577,150,F1,0.71057651,FPLV-C
1580,155,Degree Diversity,0.618482481,FPLV-C
1581,155,MAE,0.728563797,FPLV-C
1582,155,RMSE,0.925570011,FPLV-C
1583,155,HLU,1.500927825,FPLV-C
1585,155,SortingAccuracy,0.571699245,FPLV-C
1589,155,F1,0.71057651,FPLV-C
1592,160,Degree Diversity,0.618482481,FPLV-C
1593,160,MAE,0.728563797,FPLV-C
1594,160,RMSE,0.925570011,FPLV-C
1595,160,HLU,1.500927825,FPLV-C
1597,160,SortingAccuracy,0.571699245,FPLV-C
1601,160,F1,0.71057651,FPLV-C
1604,165,Degree Diversity,0.618482481,FPLV-C
1605,165,MAE,0.728563797,FPLV-C
1606,165,RMSE,0.925570011,FPLV-C
1607,165,HLU,1.500927825,FPLV-C
1609,165,SortingAccuracy,0.571699245,FPLV-C
1613,165,F1,0.71057651,FPLV-C
1616,170,Degree Diversity,0.618482481,FPLV-C
1617,170,MAE,0.728563797,FPLV-C
1618,170,RMSE,0.925570011,FPLV-C
1619,170,HLU,1.500927825,FPLV-C
1621,170,SortingAccuracy,0.571699245,FPLV-C
1625,170,F1,0.71057651,FPLV-C
1628,175,Degree Diversity,0.618482481,FPLV-C
1629,175,MAE,0.728563797,FPLV-C
1630,175,RMSE,0.925570011,FPLV-C
1631,175,HLU,1.500927825,FPLV-C
1633,175,SortingAccuracy,0.571699245,FPLV-C
1637,175,F1,0.71057651,FPLV-C
1640,180,Degree Diversity,0.618482481,FPLV-C
1641,180,MAE,0.728563797,FPLV-C
1642,180,RMSE,0.925570011,FPLV-C
1643,180,HLU,1.500927825,FPLV-C
1645,180,SortingAccuracy,0.571699245,FPLV-C
1649,180,F1,0.71057651,FPLV-C
1652,185,Degree Diversity,0.618482481,FPLV-C
1653,185,MAE,0.728563797,FPLV-C
1654,185,RMSE,0.925570011,FPLV-C
1655,185,HLU,1.500927825,FPLV-C
1657,185,SortingAccuracy,0.571699245,FPLV-C
1661,185,F1,0.71057651,FPLV-C
1664,190,Degree Diversity,0.618482481,FPLV-C
1665,190,MAE,0.728563797,FPLV-C
1666,190,RMSE,0.925570011,FPLV-C
1667,190,HLU,1.500927825,FPLV-C
1669,190,SortingAccuracy,0.571699245,FPLV-C
1673,190,F1,0.71057651,FPLV-C
1676,195,Degree Diversity,0.618482481,FPLV-C
1677,195,MAE,0.728563797,FPLV-C
1678,195,RMSE,0.925570011,FPLV-C
1679,195,HLU,1.500927825,FPLV-C
1681,195,SortingAccuracy,0.571699245,FPLV-C
1685,195,F1,0.71057651,FPLV-C
1688,200,Degree Diversity,0.618482481,FPLV-C
1689,200,MAE,0.728563797,FPLV-C
1690,200,RMSE,0.925570011,FPLV-C
1691,200,HLU,1.500927825,FPLV-C
1693,200,SortingAccuracy,0.571699245,FPLV-C
1697,200,F1,0.71057651,FPLV-C
1700,1,Degree Diversity,0.638035861,FPLV-KNN
1701,1,MAE,0.906111467,FPLV-KNN
1702,1,RMSE,1.184756756,FPLV-KNN
1703,1,HLU,1.14462775,FPLV-KNN
1705,1,SortingAccuracy,0.522453614,FPLV-KNN
1709,1,F1,0.662364192,FPLV-KNN
1712,2,Degree Diversity,0.633997911,FPLV-KNN
1713,2,MAE,0.819288635,FPLV-KNN
1714,2,RMSE,1.051130104,FPLV-KNN
1715,2,HLU,1.239026988,FPLV-KNN
1717,2,SortingAccuracy,0.532617404,FPLV-KNN
1721,2,F1,0.672913016,FPLV-KNN
1724,3,Degree Diversity,0.626553457,FPLV-KNN
1725,3,MAE,0.783266318,FPLV-KNN
1726,3,RMSE,1.002259457,FPLV-KNN
1727,3,HLU,1.286081449,FPLV-KNN
1729,3,SortingAccuracy,0.538481181,FPLV-KNN
1733,3,F1,0.688169676,FPLV-KNN
1736,4,Degree Diversity,0.626139649,FPLV-KNN
1737,4,MAE,0.763862109,FPLV-KNN
1738,4,RMSE,0.977030134,FPLV-KNN
1739,4,HLU,1.321947892,FPLV-KNN
1741,4,SortingAccuracy,0.544167548,FPLV-KNN
1745,4,F1,0.694217198,FPLV-KNN
1748,5,Degree Diversity,0.623894116,FPLV-KNN
1749,5,MAE,0.752225947,FPLV-KNN
1750,5,RMSE,0.962042511,FPLV-KNN
1751,5,HLU,1.348495123,FPLV-KNN
1753,5,SortingAccuracy,0.547711783,FPLV-KNN
1757,5,F1,0.700074376,FPLV-KNN
1760,6,Degree Diversity,0.621606815,FPLV-KNN
1761,6,MAE,0.743908989,FPLV-KNN
1762,6,RMSE,0.951814401,FPLV-KNN
1763,6,HLU,1.366102621,FPLV-KNN
1765,6,SortingAccuracy,0.551076027,FPLV-KNN
1769,6,F1,0.704754105,FPLV-KNN
1772,7,Degree Diversity,0.620622351,FPLV-KNN
1773,7,MAE,0.738165593,FPLV-KNN
1774,7,RMSE,0.944712937,FPLV-KNN
1775,7,HLU,1.378466854,FPLV-KNN
1777,7,SortingAccuracy,0.553419282,FPLV-KNN
1781,7,F1,0.707519817,FPLV-KNN
1784,8,Degree Diversity,0.619226578,FPLV-KNN
1785,8,MAE,0.733979082,FPLV-KNN
1786,8,RMSE,0.939371371,FPLV-KNN
1787,8,HLU,1.389123997,FPLV-KNN
1789,8,SortingAccuracy,0.556042353,FPLV-KNN
1793,8,F1,0.710036949,FPLV-KNN
1796,9,Degree Diversity,0.617946491,FPLV-KNN
1797,9,MAE,0.730680728,FPLV-KNN
1798,9,RMSE,0.935150886,FPLV-KNN
1799,9,HLU,1.398386861,FPLV-KNN
1801,9,SortingAccuracy,0.558041717,FPLV-KNN
1805,9,F1,0.711778493,FPLV-KNN
1808,10,Degree Diversity,0.616740513,FPLV-KNN
1809,10,MAE,0.728178632,FPLV-KNN
1810,10,RMSE,0.931921828,FPLV-KNN
1811,10,HLU,1.403943302,FPLV-KNN
1813,10,SortingAccuracy,0.559306713,FPLV-KNN
1817,10,F1,0.713336515,FPLV-KNN
1820,11,Degree Diversity,0.616234666,FPLV-KNN
1821,11,MAE,0.726134014,FPLV-KNN
1822,11,RMSE,0.929292929,FPLV-KNN
1823,11,HLU,1.412122868,FPLV-KNN
1825,11,SortingAccuracy,0.560332574,FPLV-KNN
1829,11,F1,0.714842341,FPLV-KNN
1832,12,Degree Diversity,0.615276805,FPLV-KNN
1833,12,MAE,0.724496531,FPLV-KNN
1834,12,RMSE,0.927224207,FPLV-KNN
1835,12,HLU,1.420594872,FPLV-KNN
1837,12,SortingAccuracy,0.562482897,FPLV-KNN
1841,12,F1,0.715982621,FPLV-KNN
1844,13,Degree Diversity,0.615314072,FPLV-KNN
1845,13,MAE,0.723020077,FPLV-KNN
1846,13,RMSE,0.925311339,FPLV-KNN
1847,13,HLU,1.426823696,FPLV-KNN
1849,13,SortingAccuracy,0.563472739,FPLV-KNN
1853,13,F1,0.716726366,FPLV-KNN
1856,14,Degree Diversity,0.614139292,FPLV-KNN
1857,14,MAE,0.721822083,FPLV-KNN
1858,14,RMSE,0.923761439,FPLV-KNN
1859,14,HLU,1.430895556,FPLV-KNN
1861,14,SortingAccuracy,0.564651475,FPLV-KNN
1865,14,F1,0.717698682,FPLV-KNN
1868,15,Degree Diversity,0.613511472,FPLV-KNN
1869,15,MAE,0.720802248,FPLV-KNN
1870,15,RMSE,0.922549129,FPLV-KNN
1871,15,HLU,1.436987461,FPLV-KNN
1873,15,SortingAccuracy,0.565419086,FPLV-KNN
1877,15,F1,0.718446047,FPLV-KNN
1880,16,Degree Diversity,0.612378499,FPLV-KNN
1881,16,MAE,0.720074332,FPLV-KNN
1882,16,RMSE,0.921486378,FPLV-KNN
1883,16,HLU,1.440995049,FPLV-KNN
1885,16,SortingAccuracy,0.566239804,FPLV-KNN
1889,16,F1,0.718622082,FPLV-KNN
1892,17,Degree Diversity,0.611735966,FPLV-KNN
1893,17,MAE,0.719357097,FPLV-KNN
1894,17,RMSE,0.920522964,FPLV-KNN
1895,17,HLU,1.444565349,FPLV-KNN
1897,17,SortingAccuracy,0.566332943,FPLV-KNN
1901,17,F1,0.719130222,FPLV-KNN
1904,18,Degree Diversity,0.61156062,FPLV-KNN
1905,18,MAE,0.718644321,FPLV-KNN
1906,18,RMSE,0.919666362,FPLV-KNN
1907,18,HLU,1.44842646,FPLV-KNN
1909,18,SortingAccuracy,0.566765503,FPLV-KNN
1913,18,F1,0.719560088,FPLV-KNN
1916,19,Degree Diversity,0.611969037,FPLV-KNN
1917,19,MAE,0.718060935,FPLV-KNN
1918,19,RMSE,0.918879688,FPLV-KNN
1919,19,HLU,1.452311169,FPLV-KNN
1921,19,SortingAccuracy,0.567906639,FPLV-KNN
1925,19,F1,0.720096726,FPLV-KNN
1928,20,Degree Diversity,0.611489092,FPLV-KNN
1929,20,MAE,0.717511547,FPLV-KNN
1930,20,RMSE,0.918255603,FPLV-KNN
1931,20,HLU,1.457371951,FPLV-KNN
1933,20,SortingAccuracy,0.568106119,FPLV-KNN
1937,20,F1,0.720564159,FPLV-KNN
1940,22,Degree Diversity,0.611109779,FPLV-KNN
1941,22,MAE,0.716676962,FPLV-KNN
1942,22,RMSE,0.917201757,FPLV-KNN
1943,22,HLU,1.460560662,FPLV-KNN
1945,22,SortingAccuracy,0.568809227,FPLV-KNN
1949,22,F1,0.721107123,FPLV-KNN
1952,24,Degree Diversity,0.610164203,FPLV-KNN
1953,24,MAE,0.715999174,FPLV-KNN
1954,24,RMSE,0.916307008,FPLV-KNN
1955,24,HLU,1.463538651,FPLV-KNN
1957,24,SortingAccuracy,0.569541657,FPLV-KNN
1961,24,F1,0.72155891,FPLV-KNN
1964,26,Degree Diversity,0.61014742,FPLV-KNN
1965,26,MAE,0.715512395,FPLV-KNN
1966,26,RMSE,0.915692425,FPLV-KNN
1967,26,HLU,1.464383057,FPLV-KNN
1969,26,SortingAccuracy,0.570356186,FPLV-KNN
1973,26,F1,0.722135952,FPLV-KNN
1976,28,Degree Diversity,0.610324208,FPLV-KNN
1977,28,MAE,0.715214574,FPLV-KNN
1978,28,RMSE,0.915256751,FPLV-KNN
1979,28,HLU,1.470145517,FPLV-KNN
1981,28,SortingAccuracy,0.570727938,FPLV-KNN
1985,28,F1,0.722522147,FPLV-KNN
1988,30,Degree Diversity,0.609796408,FPLV-KNN
1989,30,MAE,0.714873469,FPLV-KNN
1990,30,RMSE,0.914814198,FPLV-KNN
1991,30,HLU,1.471794433,FPLV-KNN
1993,30,SortingAccuracy,0.571392445,FPLV-KNN
1997,30,F1,0.722536626,FPLV-KNN
2000,32,Degree Diversity,0.609274735,FPLV-KNN
2001,32,MAE,0.714670849,FPLV-KNN
2002,32,RMSE,0.914489579,FPLV-KNN
2003,32,HLU,1.475004961,FPLV-KNN
2005,32,SortingAccuracy,0.57180729,FPLV-KNN
2009,32,F1,0.722492644,FPLV-KNN
2012,34,Degree Diversity,0.60826215,FPLV-KNN
2013,34,MAE,0.714480042,FPLV-KNN
2014,34,RMSE,0.914193404,FPLV-KNN
2015,34,HLU,1.476581914,FPLV-KNN
2017,34,SortingAccuracy,0.571678806,FPLV-KNN
2021,34,F1,0.722942498,FPLV-KNN
2024,36,Degree Diversity,0.608150987,FPLV-KNN
2025,36,MAE,0.714297438,FPLV-KNN
2026,36,RMSE,0.913942516,FPLV-KNN
2027,36,HLU,1.477203445,FPLV-KNN
2029,36,SortingAccuracy,0.57259164,FPLV-KNN
2033,36,F1,0.722999836,FPLV-KNN
2036,38,Degree Diversity,0.607934207,FPLV-KNN
2037,38,MAE,0.714216542,FPLV-KNN
2038,38,RMSE,0.913825202,FPLV-KNN
2039,38,HLU,1.480165196,FPLV-KNN
2041,38,SortingAccuracy,0.57277774,FPLV-KNN
2045,38,F1,0.723290073,FPLV-KNN
2048,40,Degree Diversity,0.607599631,FPLV-KNN
2049,40,MAE,0.714165115,FPLV-KNN
2050,40,RMSE,0.913722742,FPLV-KNN
2051,40,HLU,1.482672805,FPLV-KNN
2053,40,SortingAccuracy,0.572801879,FPLV-KNN
2057,40,F1,0.72315097,FPLV-KNN
2060,42,Degree Diversity,0.60744977,FPLV-KNN
2061,42,MAE,0.71409384,FPLV-KNN
2062,42,RMSE,0.913629282,FPLV-KNN
2063,42,HLU,1.482471311,FPLV-KNN
2065,42,SortingAccuracy,0.573089758,FPLV-KNN
2069,42,F1,0.723149679,FPLV-KNN
2072,44,Degree Diversity,0.608303813,FPLV-KNN
2073,44,MAE,0.714117563,FPLV-KNN
2074,44,RMSE,0.913562047,FPLV-KNN
2075,44,HLU,1.483870962,FPLV-KNN
2077,44,SortingAccuracy,0.573352828,FPLV-KNN
2081,44,F1,0.723298167,FPLV-KNN
2084,46,Degree Diversity,0.607490733,FPLV-KNN
2085,46,MAE,0.714114225,FPLV-KNN
2086,46,RMSE,0.913533568,FPLV-KNN
2087,46,HLU,1.485030269,FPLV-KNN
2089,46,SortingAccuracy,0.573811448,FPLV-KNN
2093,46,F1,0.723294589,FPLV-KNN
2096,48,Degree Diversity,0.607534355,FPLV-KNN
2097,48,MAE,0.714160061,FPLV-KNN
2098,48,RMSE,0.913545525,FPLV-KNN
2099,48,HLU,1.485232037,FPLV-KNN
2101,48,SortingAccuracy,0.573590939,FPLV-KNN
2105,48,F1,0.723049857,FPLV-KNN
2108,50,Degree Diversity,0.607143683,FPLV-KNN
2109,50,MAE,0.714211297,FPLV-KNN
2110,50,RMSE,0.913584316,FPLV-KNN
2111,50,HLU,1.485833887,FPLV-KNN
2113,50,SortingAccuracy,0.573946264,FPLV-KNN
2117,50,F1,0.723221378,FPLV-KNN
2120,52,Degree Diversity,0.607389961,FPLV-KNN
2121,52,MAE,0.71424228,FPLV-KNN
2122,52,RMSE,0.913593435,FPLV-KNN
2123,52,HLU,1.48633394,FPLV-KNN
2125,52,SortingAccuracy,0.574163022,FPLV-KNN
2129,52,F1,0.723124365,FPLV-KNN
2132,54,Degree Diversity,0.606635608,FPLV-KNN
2133,54,MAE,0.71432451,FPLV-KNN
2134,54,RMSE,0.913648248,FPLV-KNN
2135,54,HLU,1.486042284,FPLV-KNN
2137,54,SortingAccuracy,0.574387709,FPLV-KNN
2141,54,F1,0.722988551,FPLV-KNN
2144,56,Degree Diversity,0.606153138,FPLV-KNN
2145,56,MAE,0.714343321,FPLV-KNN
2146,56,RMSE,0.913629878,FPLV-KNN
2147,56,HLU,1.485981509,FPLV-KNN
2149,56,SortingAccuracy,0.574603183,FPLV-KNN
2153,56,F1,0.72294906,FPLV-KNN
2156,58,Degree Diversity,0.606169132,FPLV-KNN
2157,58,MAE,0.714435148,FPLV-KNN
2158,58,RMSE,0.913700044,FPLV-KNN
2159,58,HLU,1.487833506,FPLV-KNN
2161,58,SortingAccuracy,0.574571481,FPLV-KNN
2165,58,F1,0.723016103,FPLV-KNN
2168,60,Degree Diversity,0.606330336,FPLV-KNN
2169,60,MAE,0.714532125,FPLV-KNN
2170,60,RMSE,0.913773358,FPLV-KNN
2171,60,HLU,1.486483524,FPLV-KNN
2173,60,SortingAccuracy,0.574505495,FPLV-KNN
2177,60,F1,0.722832979,FPLV-KNN
2180,65,Degree Diversity,0.606134496,FPLV-KNN
2181,65,MAE,0.714657378,FPLV-KNN
2182,65,RMSE,0.91387428,FPLV-KNN
2183,65,HLU,1.485471251,FPLV-KNN
2185,65,SortingAccuracy,0.574414698,FPLV-KNN
2189,65,F1,0.722642699,FPLV-KNN
2192,70,Degree Diversity,0.60550799,FPLV-KNN
2193,70,MAE,0.71488328,FPLV-KNN
2194,70,RMSE,0.914071858,FPLV-KNN
2195,70,HLU,1.484800408,FPLV-KNN
2197,70,SortingAccuracy,0.574550232,FPLV-KNN
2201,70,F1,0.72239392,FPLV-KNN
2204,75,Degree Diversity,0.605270236,FPLV-KNN
2205,75,MAE,0.715122819,FPLV-KNN
2206,75,RMSE,0.91426816,FPLV-KNN
2207,75,HLU,1.486851802,FPLV-KNN
2209,75,SortingAccuracy,0.574368729,FPLV-KNN
2213,75,F1,0.722532993,FPLV-KNN
2216,80,Degree Diversity,0.604978455,FPLV-KNN
2217,80,MAE,0.715334857,FPLV-KNN
2218,80,RMSE,0.91444701,FPLV-KNN
2219,80,HLU,1.487666063,FPLV-KNN
2221,80,SortingAccuracy,0.574492468,FPLV-KNN
2225,80,F1,0.722405023,FPLV-KNN
2228,85,Degree Diversity,0.604549114,FPLV-KNN
2229,85,MAE,0.715563047,FPLV-KNN
2230,85,RMSE,0.914681482,FPLV-KNN
2231,85,HLU,1.487019552,FPLV-KNN
2233,85,SortingAccuracy,0.574422627,FPLV-KNN
2237,85,F1,0.722232349,FPLV-KNN
2240,90,Degree Diversity,0.604314339,FPLV-KNN
2241,90,MAE,0.715808403,FPLV-KNN
2242,90,RMSE,0.914928281,FPLV-KNN
2243,90,HLU,1.487106114,FPLV-KNN
2245,90,SortingAccuracy,0.574537642,FPLV-KNN
2249,90,F1,0.722050592,FPLV-KNN
2252,95,Degree Diversity,0.604248528,FPLV-KNN
2253,95,MAE,0.71602354,FPLV-KNN
2254,95,RMSE,0.915142,FPLV-KNN
2255,95,HLU,1.487469629,FPLV-KNN
2257,95,SortingAccuracy,0.574667248,FPLV-KNN
2261,95,F1,0.72196672,FPLV-KNN
2264,100,Degree Diversity,0.603990648,FPLV-KNN
2265,100,MAE,0.716243446,FPLV-KNN
2266,100,RMSE,0.915372229,FPLV-KNN
2267,100,HLU,1.488005392,FPLV-KNN
2269,100,SortingAccuracy,0.574482816,FPLV-KNN
2273,100,F1,0.721737866,FPLV-KNN
2276,105,Degree Diversity,0.60374978,FPLV-KNN
2277,105,MAE,0.716478014,FPLV-KNN
2278,105,RMSE,0.915597546,FPLV-KNN
2279,105,HLU,1.489310377,FPLV-KNN
2281,105,SortingAccuracy,0.574658387,FPLV-KNN
2285,105,F1,0.721682944,FPLV-KNN
2288,110,Degree Diversity,0.603945945,FPLV-KNN
2289,110,MAE,0.716699803,FPLV-KNN
2290,110,RMSE,0.915805495,FPLV-KNN
2291,110,HLU,1.489907426,FPLV-KNN
2293,110,SortingAccuracy,0.57471702,FPLV-KNN
2297,110,F1,0.721499772,FPLV-KNN
2300,115,Degree Diversity,0.603960124,FPLV-KNN
2301,115,MAE,0.716959441,FPLV-KNN
2302,115,RMSE,0.916080558,FPLV-KNN
2303,115,HLU,1.489615418,FPLV-KNN
2305,115,SortingAccuracy,0.574577991,FPLV-KNN
2309,115,F1,0.721322556,FPLV-KNN
2312,120,Degree Diversity,0.60343271,FPLV-KNN
2313,120,MAE,0.717173624,FPLV-KNN
2314,120,RMSE,0.9162956,FPLV-KNN
2315,120,HLU,1.490191433,FPLV-KNN
2317,120,SortingAccuracy,0.574380678,FPLV-KNN
2321,120,F1,0.721189703,FPLV-KNN
2324,125,Degree Diversity,0.603622421,FPLV-KNN
2325,125,MAE,0.717411983,FPLV-KNN
2326,125,RMSE,0.916527057,FPLV-KNN
2327,125,HLU,1.489426577,FPLV-KNN
2329,125,SortingAccuracy,0.574462919,FPLV-KNN
2333,125,F1,0.721049187,FPLV-KNN
2336,130,Degree Diversity,0.603629048,FPLV-KNN
2337,130,MAE,0.717627299,FPLV-KNN
2338,130,RMSE,0.916739142,FPLV-KNN
2339,130,HLU,1.489973197,FPLV-KNN
2341,130,SortingAccuracy,0.574448987,FPLV-KNN
2345,130,F1,0.720686206,FPLV-KNN
2348,135,Degree Diversity,0.602944981,FPLV-KNN
2349,135,MAE,0.717850912,FPLV-KNN
2350,135,RMSE,0.916974998,FPLV-KNN
2351,135,HLU,1.489854962,FPLV-KNN
2353,135,SortingAccuracy,0.574302037,FPLV-KNN
2357,135,F1,0.720359509,FPLV-KNN
2360,140,Degree Diversity,0.603305523,FPLV-KNN
2361,140,MAE,0.718091238,FPLV-KNN
2362,140,RMSE,0.917205369,FPLV-KNN
2363,140,HLU,1.489443887,FPLV-KNN
